Machine_ID,Temperature,Pressure,Vibration,Humidity,Power_Consumption,Failure
42,71.46,127.85,3.02,27.35,278.11,0
13,87.79,114.24,5.71,78.83,321.57,1
32,95.37,126.0,7.4,75.96,348.62,1
44,102.83,143.7,7.46,20.45,409.93,1
7,84.87,106.94,3.06,74.25,191.9,0
32,76.81,103.83,3.68,73.7,278.97,0
42,89.13,139.52,6.63,23.95,262.2,1
50,60.59,118.39,2.67,65.45,313.02,0
22,86.29,128.53,5.24,68.19,310.5,0
47,87.97,138.89,7.11,41.75,294.44,1
38,102.12,144.27,6.93,68.79,348.44,1
36,97.81,139.58,6.26,55.55,286.93,1
23,82.62,116.07,2.57,39.24,194.87,0
17,103.77,150.26,8.01,54.97,348.49,1
45,86.64,115.49,4.26,41.45,181.4,0
29,73.75,124.29,3.15,47.88,285.61,0
39,92.75,111.04,5.79,22.44,306.63,1
26,78.77,137.71,3.09,65.72,209.11,0
16,87.78,105.66,2.61,54.27,236.28,0
33,107.35,145.45,5.02,21.31,268.83,1
48,100.65,171.96,6.58,71.65,296.15,1
47,69.02,125.11,5.22,62.45,254.9,0
9,77.83,133.86,2.84,59.69,265.42,0
31,116.2,138.1,5.81,71.95,384.05,1
49,97.66,145.74,7.6,65.81,317.62,1
41,91.39,144.94,5.12,69.04,443.28,1
25,103.27,173.5,6.7,44.55,322.33,1
20,102.02,163.73,3.98,24.6,371.56,1
26,101.53,161.62,7.51,63.26,351.95,1
41,77.07,120.03,4.97,38.09,306.76,0
47,56.96,122.8,1.85,35.81,297.35,0
25,70.35,96.17,4.45,64.45,227.44,0
5,82.51,100.85,4.58,72.89,215.13,0
50,95.96,155.08,5.53,66.85,285.37,1
35,87.64,137.94,5.31,69.41,364.47,1
30,68.19,116.54,1.11,63.79,331.69,0
27,96.87,95.68,4.3,35.64,167.97,0
29,85.58,147.94,3.03,45.22,223.6,0
14,116.07,136.12,5.34,63.86,313.44,1
11,78.93,132.25,2.97,28.32,306.82,0
40,70.62,97.66,1.22,58.22,304.48,0
5,70.07,122.62,2.64,58.6,233.76,0
50,65.08,129.91,5.37,76.26,250.72,0
16,66.52,91.71,2.61,42.8,208.65,0
14,92.24,135.41,7.27,49.45,288.99,1
1,70.37,122.4,2.45,73.1,274.15,0
6,59.6,117.38,2.53,26.42,296.17,0
14,66.83,98.75,4.54,78.55,238.07,0
24,68.12,119.03,3.17,54.34,271.09,0
9,83.66,146.15,6.89,37.91,325.02,1
37,105.92,136.68,7.48,69.64,421.62,1
35,64.94,119.1,3.17,25.38,268.9,0
39,87.99,117.51,3.55,41.85,229.71,0
2,85.46,122.84,4.94,27.11,282.31,0
41,93.05,163.16,5.23,43.8,329.23,1
13,83.63,118.96,2.34,46.67,294.53,0
16,72.15,123.0,2.97,78.96,229.79,0
12,90.78,137.27,4.77,68.08,288.57,0
6,82.48,150.12,4.05,59.2,339.55,1
16,101.18,155.7,8.14,79.42,358.29,1
41,95.22,129.44,6.28,24.64,249.19,1
28,63.79,100.26,4.67,31.27,251.39,0
19,84.76,133.18,6.69,48.31,321.6,1
41,73.67,94.01,3.11,60.83,261.78,0
22,75.33,114.35,2.09,52.54,295.99,0
32,91.55,147.3,9.25,56.72,330.64,1
7,64.67,119.07,1.56,57.5,316.11,0
37,116.87,152.2,5.39,45.39,335.06,1
4,98.63,167.91,5.86,24.94,384.59,1
25,96.4,153.75,8.91,63.94,297.68,1
26,97.75,136.34,6.28,59.49,219.62,1
24,103.14,150.67,4.58,21.38,321.55,1
8,76.83,121.97,5.1,21.25,235.62,0
18,93.22,130.04,6.05,62.47,363.91,1
47,87.88,122.23,3.5,56.25,293.86,0
11,87.78,164.22,5.81,79.79,369.99,1
20,97.91,145.98,2.6,70.27,256.37,0
37,68.51,149.36,5.26,35.25,262.11,0
15,101.7,163.11,5.64,23.74,329.68,1
1,98.56,148.83,7.54,79.4,266.2,1
33,108.04,167.23,9.35,65.62,324.15,1
10,80.82,104.05,3.09,34.02,116.1,0
14,85.49,110.4,3.45,79.57,318.02,0
46,90.31,153.89,8.67,54.71,322.78,1
14,46.67,140.05,3.87,29.22,188.15,0
2,101.11,135.42,9.23,26.05,353.47,1
49,71.96,92.46,3.15,43.66,308.63,0
23,83.42,111.1,6.56,44.89,293.44,0
4,90.18,181.07,7.6,38.73,296.19,1
36,111.53,138.35,8.28,52.35,358.68,1
5,72.47,121.86,4.95,21.54,274.44,0
13,71.37,107.03,3.72,75.95,264.98,0
6,104.18,153.0,5.71,58.67,352.94,1
32,85.33,117.52,5.24,24.51,227.31,0
33,75.09,142.7,4.47,60.02,233.09,0
39,64.12,104.55,2.43,23.8,288.26,0
2,82.78,124.88,4.12,38.79,270.57,0
8,66.92,109.27,5.15,68.45,262.73,0
12,76.26,138.51,2.81,61.44,266.44,0
41,80.96,123.36,2.61,54.85,231.98,0
47,84.76,107.89,0.01,64.31,215.55,0
28,72.71,110.71,4.56,55.94,277.48,0
36,62.7,125.39,4.9,25.34,204.35,0
20,99.42,145.52,7.11,52.73,339.86,1
16,62.62,147.3,5.82,61.55,242.84,0
5,72.4,110.11,1.61,47.71,234.03,0
44,89.22,162.87,8.14,56.84,307.4,1
42,63.2,111.16,1.27,33.39,297.72,0
2,72.91,134.99,3.43,63.9,215.46,0
27,100.45,141.29,4.77,76.8,322.12,1
26,70.7,132.06,3.97,73.84,258.8,0
15,86.41,153.26,4.33,58.98,268.54,1
40,90.42,169.28,5.54,63.03,422.67,1
23,64.16,112.73,4.98,64.54,358.54,0
24,83.12,150.22,6.85,41.15,319.39,1
4,83.86,115.76,3.38,51.67,214.13,0
30,105.77,123.95,7.6,71.03,292.0,1
24,105.3,159.2,7.55,68.38,360.15,1
9,86.76,117.28,6.31,29.84,283.08,0
49,64.56,114.59,5.56,22.82,327.56,0
21,85.79,146.25,6.62,42.31,393.47,1
13,85.83,131.03,4.48,77.61,316.76,1
49,93.98,155.27,6.35,73.37,375.15,1
22,88.89,150.62,5.59,64.36,304.92,1
3,79.48,151.65,4.42,75.71,218.15,0
29,91.38,166.39,4.17,73.63,323.03,1
39,82.47,136.69,5.89,44.95,317.73,0
26,94.46,146.79,6.86,56.92,339.63,1
27,111.42,152.2,8.03,41.01,372.33,1
4,103.92,135.85,6.29,70.96,313.05,1
30,78.79,103.01,2.45,60.13,261.68,0
37,99.82,168.19,4.93,41.74,349.05,1
34,101.13,147.19,8.6,56.51,325.55,1
25,75.48,121.09,1.03,28.51,245.3,0
43,72.59,121.53,3.03,41.47,233.3,0
43,121.3,167.87,6.57,73.04,366.93,1
1,85.53,115.32,4.9,23.14,246.41,0
40,95.99,140.71,7.98,54.44,270.83,1
45,98.57,138.27,4.7,25.19,242.11,0
46,77.25,125.67,2.69,46.14,254.58,0
13,104.23,142.75,8.39,40.49,385.47,1
33,40.29,95.62,3.26,39.26,240.39,0
11,79.02,114.76,3.13,40.38,253.95,0
3,65.77,137.47,2.7,70.2,169.17,0
18,96.26,154.15,5.41,50.25,258.79,1
7,66.27,126.81,3.86,24.53,322.83,0
34,96.2,149.46,6.77,21.66,322.46,1
40,68.36,122.77,2.88,73.63,276.07,0
12,105.56,110.76,7.01,68.75,379.71,1
48,105.11,177.6,4.53,78.29,323.85,1
47,98.19,139.91,5.01,59.06,347.03,1
4,97.0,171.61,8.4,49.29,275.5,1
9,82.01,102.47,5.05,52.25,202.77,0
42,78.06,145.52,3.98,41.3,267.01,0
4,71.58,145.85,5.73,48.56,306.75,1
40,83.99,130.63,2.26,65.14,271.6,0
21,62.85,111.3,2.17,35.74,183.95,0
46,77.51,158.41,6.32,57.37,303.12,1
30,63.87,124.12,4.0,64.96,179.34,0
47,98.33,114.99,4.13,78.39,248.24,0
34,78.3,125.08,2.03,35.43,289.05,0
37,73.26,119.59,4.03,23.03,247.55,0
50,60.89,113.02,3.35,73.8,224.46,0
2,85.62,102.97,2.43,61.65,208.38,0
19,67.21,129.86,2.37,70.45,291.9,0
6,70.13,144.77,3.03,44.49,231.41,0
29,113.21,106.93,7.23,25.12,343.94,1
32,68.14,123.89,5.21,46.81,292.8,0
29,99.66,133.94,6.86,56.81,265.51,1
25,69.21,97.94,1.45,55.55,200.07,0
34,85.75,107.9,2.62,36.39,275.67,0
30,85.17,150.33,5.42,55.35,344.53,1
25,73.35,130.49,2.79,22.99,274.47,0
42,80.01,132.05,2.07,68.53,236.16,0
8,48.61,144.34,3.66,61.61,193.94,0
31,80.89,92.02,3.88,45.43,246.64,0
46,81.67,115.17,5.41,78.27,199.19,0
44,82.19,151.94,8.03,44.61,325.51,1
31,102.36,165.63,7.32,61.65,303.27,1
17,85.24,109.58,4.03,32.35,186.81,0
44,77.14,124.31,2.49,62.98,273.81,0
33,70.52,141.01,3.44,44.81,201.47,0
6,99.92,136.76,4.51,40.52,365.01,1
3,84.38,138.18,6.47,41.28,360.53,1
7,73.1,116.87,4.72,25.0,189.51,0
26,80.4,126.63,1.14,26.6,259.2,0
42,89.13,113.61,2.83,27.64,217.11,0
43,90.14,152.0,4.22,72.53,308.49,1
44,55.41,149.89,1.86,45.52,253.49,0
25,117.49,150.97,6.07,72.33,345.76,1
27,68.49,118.23,5.2,34.47,246.6,0
48,88.35,133.76,5.43,37.83,368.92,1
15,79.09,127.46,3.32,48.63,211.42,0
6,89.66,156.67,6.24,64.04,362.43,1
47,104.6,134.24,6.45,58.7,372.61,1
37,89.82,140.86,2.54,40.05,211.82,0
50,68.72,125.17,4.31,69.23,275.33,0
22,72.78,129.43,2.84,79.02,272.49,0
1,87.26,118.68,3.56,24.72,235.59,0
17,107.89,134.5,7.19,57.59,346.85,1
49,98.79,152.17,6.38,36.54,348.96,1
4,76.28,113.41,4.29,78.51,135.88,0
1,76.48,132.24,2.92,76.53,276.64,0
19,62.19,120.15,3.12,31.35,319.17,0
21,56.9,141.27,4.95,40.54,275.32,0
37,110.53,162.87,6.06,35.1,320.01,1
5,116.72,161.59,6.31,48.81,353.19,1
44,83.98,141.26,2.1,25.12,288.76,0
5,93.25,141.88,10.03,50.85,325.02,1
36,99.12,166.38,8.23,38.03,296.69,1
2,115.91,120.84,7.75,69.98,284.27,1
33,90.81,150.47,6.14,57.55,298.07,1
26,86.01,146.55,4.5,70.35,250.48,0
33,79.47,127.2,2.89,33.07,276.29,0
45,85.22,152.6,6.77,61.46,336.75,1
13,96.93,142.99,4.08,77.43,277.57,1
36,73.88,176.31,8.03,68.59,464.62,1
9,96.77,156.78,8.14,52.71,316.19,1
13,80.37,102.21,3.29,55.45,236.79,0
3,117.76,131.95,9.42,51.19,298.15,1
26,86.95,129.28,5.75,60.22,316.96,0
34,95.43,167.74,6.39,21.11,328.91,1
6,103.27,139.75,6.59,51.64,401.69,1
28,74.69,131.76,3.33,31.49,249.91,0
4,106.37,183.75,6.53,38.42,356.96,1
41,89.01,144.11,5.13,26.78,390.93,1
8,91.88,132.67,6.05,55.67,357.95,1
26,106.33,149.58,7.66,61.99,292.33,1
50,68.0,141.52,3.38,75.79,228.09,0
11,108.76,189.5,7.49,63.12,329.92,1
14,104.51,151.1,5.4,68.91,398.07,1
26,105.39,161.9,5.36,31.2,310.08,1
34,86.49,136.63,6.79,34.63,237.42,1
33,81.81,128.02,3.24,44.96,246.25,0
30,92.83,120.08,6.0,46.0,270.16,1
33,76.0,142.47,8.0,50.59,350.06,1
22,78.72,130.93,3.65,74.24,298.43,0
40,88.75,157.3,6.66,41.35,263.45,1
29,57.54,174.98,8.4,74.58,341.11,1
18,83.47,117.09,3.6,22.33,306.23,0
28,69.08,115.67,3.7,27.62,302.85,0
18,91.52,148.3,5.32,73.75,393.42,1
39,94.04,146.62,5.75,20.21,400.65,1
32,76.92,135.07,4.25,26.27,209.94,0
44,70.65,103.99,5.9,22.63,329.26,0
10,77.48,98.86,2.81,57.73,185.51,0
38,69.05,95.26,3.74,64.29,289.36,0
24,108.42,175.82,6.77,42.28,421.58,1
47,76.36,108.51,4.42,54.81,231.44,0
35,82.21,121.47,3.34,46.92,189.03,0
45,69.36,114.75,2.18,52.63,242.52,0
3,107.76,130.52,7.19,79.51,317.32,1
28,93.48,151.28,9.07,64.86,325.39,1
11,73.94,135.54,3.38,72.87,258.04,0
26,70.73,86.28,4.61,43.84,228.34,0
47,58.94,138.19,4.44,55.51,238.2,0
39,106.7,137.23,6.33,39.08,352.62,1
30,89.22,172.24,6.96,61.61,309.93,1
27,102.02,141.43,6.04,37.08,254.69,1
19,77.4,135.15,6.92,46.89,352.06,1
38,85.88,134.04,6.06,43.29,394.28,1
30,97.61,144.41,6.64,30.2,298.93,1
13,68.96,102.32,4.16,40.58,249.39,0
44,91.5,134.87,2.6,46.3,349.44,1
21,88.92,120.23,2.43,31.46,208.83,0
21,73.08,102.0,4.34,62.48,350.3,0
38,95.01,144.81,8.04,59.71,304.74,1
29,72.27,112.89,5.59,47.2,254.12,0
46,109.38,181.91,6.88,42.13,337.28,1
38,94.49,131.53,10.02,47.04,351.84,1
38,61.22,107.97,3.05,79.13,228.42,0
31,87.05,157.37,5.72,73.72,320.57,1
3,82.83,135.22,3.13,76.25,230.25,0
32,103.3,176.64,6.46,55.79,366.27,1
10,58.74,154.42,3.51,46.95,235.31,0
36,72.03,156.91,6.49,26.31,389.91,1
38,102.69,137.29,5.86,33.8,398.33,1
24,82.55,136.51,4.84,20.93,264.97,1
10,100.88,138.34,4.5,47.52,299.88,1
37,68.1,122.96,3.35,39.01,306.74,0
39,91.62,133.77,6.53,23.58,330.93,1
10,88.96,134.47,8.01,58.04,358.69,1
4,69.84,102.93,4.33,57.84,284.52,0
22,101.3,135.15,7.03,21.12,332.82,1
47,74.58,131.46,4.93,60.62,308.35,0
30,77.3,110.71,0.99,51.06,128.75,0
17,81.68,104.88,4.7,77.58,322.46,0
6,68.12,96.17,3.46,66.19,252.77,0
47,61.74,111.56,4.29,52.05,227.76,0
39,78.26,123.44,3.96,76.44,226.13,0
50,70.5,114.92,1.73,71.67,212.69,0
7,95.16,147.3,4.87,55.11,310.86,1
23,95.59,137.09,5.85,52.1,361.3,1
35,87.91,143.4,3.83,75.87,342.29,1
34,85.5,137.48,3.81,28.85,225.21,0
46,72.81,114.51,0.61,54.62,254.31,0
28,93.18,161.84,7.07,66.1,370.34,1
13,90.49,167.14,6.81,77.29,305.85,1
5,77.67,107.03,2.44,45.58,248.59,0
2,79.79,103.24,3.27,76.59,204.54,0
20,103.28,170.91,7.94,36.85,305.41,1
35,78.41,123.33,3.68,29.13,279.17,0
22,92.59,160.0,5.44,49.47,384.87,1
33,65.83,141.63,4.4,36.78,267.86,0
40,114.65,124.74,7.9,51.39,366.99,1
2,83.18,147.03,4.09,24.36,274.68,0
37,89.47,128.73,2.44,55.33,305.84,0
28,90.47,149.76,6.79,66.99,321.59,1
11,61.81,116.22,2.53,35.19,232.41,0
29,66.16,165.54,7.15,64.78,325.2,1
37,103.15,147.25,6.72,51.57,326.57,1
28,76.22,112.46,2.48,48.77,316.94,0
17,101.85,155.89,4.9,67.97,312.88,1
29,66.49,113.52,5.09,29.58,264.87,0
40,79.0,138.72,5.83,77.7,247.63,0
26,108.79,139.06,7.35,59.06,313.82,1
31,95.02,151.92,7.93,79.38,362.6,1
30,104.28,163.82,7.13,63.98,357.62,1
11,121.86,157.45,4.52,59.29,321.53,1
5,92.96,131.39,6.53,74.97,361.18,1
16,94.15,154.94,4.1,20.96,366.26,1
1,67.96,98.6,4.48,66.27,278.58,0
17,96.68,169.43,7.45,53.26,270.88,1
21,75.15,114.6,3.54,42.88,228.88,0
23,82.24,117.22,3.39,64.67,308.0,0
39,58.71,119.31,2.67,75.45,200.0,0
12,73.41,146.32,3.05,59.24,268.46,0
22,80.46,129.95,5.04,24.45,253.51,0
15,96.47,150.04,6.36,57.08,452.08,1
39,73.02,123.18,3.21,76.02,173.68,0
18,97.82,138.94,9.09,77.93,321.21,1
5,111.03,140.81,7.73,71.92,364.16,1
2,108.08,133.97,6.19,41.78,349.96,1
25,87.36,137.04,5.62,28.86,359.64,1
36,94.83,136.4,3.18,52.34,346.24,0
12,84.52,103.3,3.11,20.51,168.77,0
48,71.91,153.21,7.39,55.46,346.75,1
32,117.75,205.91,5.63,62.52,359.26,1
40,88.99,179.03,5.41,33.34,276.93,1
28,75.8,126.65,5.11,77.69,266.16,0
16,95.7,152.71,5.88,28.63,315.57,1
23,103.79,144.96,6.29,60.9,329.84,1
26,59.59,137.14,3.29,34.69,189.09,0
35,100.7,126.26,7.74,43.27,391.41,1
21,81.91,165.84,7.39,29.12,338.83,1
49,76.04,107.43,4.32,46.84,239.92,0
11,85.7,164.68,7.73,57.96,350.76,1
14,84.21,115.48,5.09,28.43,263.02,0
1,71.29,115.85,5.35,66.92,236.21,0
28,105.09,135.6,6.43,36.52,395.1,1
9,111.19,155.45,8.75,54.21,348.78,1
20,105.93,144.7,5.04,37.8,340.23,1
36,112.24,153.62,8.3,46.38,331.88,1
27,75.03,135.21,5.05,25.88,206.41,0
31,73.32,131.58,1.84,48.63,301.7,0
31,104.58,140.11,8.06,37.54,326.54,1
3,58.01,126.44,4.1,21.48,273.2,0
50,87.35,127.2,2.57,32.66,240.82,0
42,93.34,157.6,6.45,53.71,414.98,1
45,100.63,169.43,6.55,28.4,374.1,1
48,86.34,163.64,6.47,67.09,377.38,1
48,68.05,153.31,4.21,78.38,280.11,0
48,82.48,146.86,7.66,71.01,308.31,1
8,96.04,126.76,3.6,67.04,250.49,0
20,76.83,170.7,7.19,42.35,404.33,1
48,108.66,128.64,7.26,66.31,319.7,1
33,64.71,110.86,3.46,58.76,297.95,0
49,97.21,156.04,6.77,30.19,297.16,1
22,85.86,129.36,2.19,22.33,208.98,0
29,89.08,124.47,6.04,56.57,289.0,1
30,82.91,100.48,8.05,65.66,334.06,1
28,90.92,142.51,9.02,51.31,374.67,1
40,86.1,138.04,4.4,49.35,331.07,0
42,91.13,167.0,6.9,46.94,315.91,1
14,100.47,127.31,6.62,56.91,356.68,1
11,103.95,166.46,8.23,21.31,359.96,1
10,96.92,159.84,7.49,55.72,379.72,1
47,82.79,120.33,4.47,22.38,282.23,0
33,71.73,117.2,3.7,48.24,282.98,0
7,99.37,170.27,6.78,70.31,314.2,1
2,112.01,126.67,7.43,46.89,352.76,1
41,93.56,152.7,6.9,34.86,408.01,1
1,88.2,140.25,8.05,53.61,318.43,1
50,105.35,144.86,6.04,69.89,363.56,1
40,65.67,121.69,2.63,58.95,199.99,0
42,115.67,148.37,6.09,67.04,366.95,1
34,98.04,130.79,5.19,40.09,340.38,1
28,60.08,116.42,4.68,79.1,257.98,0
18,89.32,109.56,4.38,69.24,207.06,0
48,110.98,145.19,6.44,24.74,343.22,1
3,89.95,144.96,3.36,67.98,279.15,0
13,106.39,152.09,9.75,33.38,293.77,1
1,94.63,129.44,7.01,32.92,352.12,1
18,110.43,148.07,6.9,56.79,295.65,1
4,78.8,97.94,3.69,45.77,291.45,0
9,92.99,101.23,1.68,34.76,292.29,0
34,112.06,153.86,4.03,63.24,349.16,1
33,109.19,144.77,6.43,28.3,384.95,1
26,77.83,106.37,3.89,78.32,232.81,0
5,77.4,110.36,5.32,23.28,274.66,0
50,86.66,122.05,3.54,75.95,237.29,0
19,80.25,109.98,4.22,74.05,263.87,0
1,78.39,135.43,3.28,58.99,234.65,0
50,103.92,161.97,7.24,40.7,283.95,1
11,86.04,136.6,8.1,34.16,252.49,1
41,62.97,120.37,4.24,68.97,229.54,0
45,91.53,165.87,7.03,79.61,391.54,1
21,86.92,122.24,5.08,20.01,241.7,0
20,114.13,150.08,5.34,32.66,292.72,1
34,68.53,121.45,5.5,26.77,253.35,0
27,78.23,104.74,3.92,24.31,185.1,0
36,67.9,101.5,2.62,56.51,244.72,0
14,55.64,116.86,2.55,43.83,302.98,0
41,87.66,179.92,5.96,59.81,240.24,1
20,96.78,181.32,6.44,64.7,386.42,1
7,82.15,110.06,3.24,63.75,276.17,0
44,69.98,105.29,3.82,38.2,268.24,0
23,93.67,149.37,5.98,54.12,334.33,1
43,71.0,81.62,2.91,40.74,230.02,0
10,80.55,125.65,3.67,26.79,302.22,0
15,93.76,147.27,6.57,48.41,424.63,1
1,55.87,136.69,3.54,49.19,227.8,0
21,80.33,104.65,3.85,34.78,306.59,0
9,72.22,80.59,3.13,22.96,240.3,0
9,52.6,128.14,3.65,45.05,251.46,0
32,72.31,130.61,3.37,73.77,265.08,0
5,78.43,135.16,2.44,51.65,205.58,0
16,78.93,105.18,4.91,48.98,254.26,0
36,102.37,148.14,7.12,23.26,233.94,1
2,77.92,99.84,3.41,40.16,190.42,0
17,90.57,147.32,5.25,28.66,385.56,1
47,97.12,166.82,7.43,51.01,266.1,1
27,77.57,147.12,5.03,69.05,232.95,1
10,118.96,146.35,8.11,61.52,285.92,1
6,96.26,142.69,7.24,37.47,352.2,1
26,109.04,164.61,4.31,45.15,319.29,1
33,91.29,158.23,6.69,42.89,291.0,1
49,79.55,147.24,8.7,45.84,297.95,1
38,102.62,140.19,7.81,31.83,352.97,1
45,86.54,132.97,4.03,58.95,271.58,1
19,76.4,121.41,2.0,29.7,235.42,0
33,92.04,141.29,8.48,58.03,329.05,1
12,63.09,141.44,3.05,70.55,254.3,0
46,84.76,170.74,5.24,74.24,381.61,1
26,84.58,95.03,1.43,77.77,229.93,0
35,58.61,142.7,4.34,47.2,279.58,0
22,115.61,172.73,7.56,26.73,375.65,1
36,77.41,123.52,4.07,56.34,270.23,0
27,104.59,153.83,4.96,54.1,305.39,1
11,76.95,98.99,3.38,45.31,259.25,0
6,98.1,116.43,2.92,40.68,199.25,0
4,90.48,140.12,5.59,76.46,257.14,1
2,108.18,149.73,7.44,57.43,334.0,1
37,88.82,151.06,6.32,37.51,343.94,1
37,63.12,70.13,3.02,26.76,277.11,0
24,66.66,122.79,4.81,43.91,269.2,0
25,87.91,153.75,6.12,61.84,289.96,1
38,66.45,99.05,4.44,62.72,277.97,0
49,110.48,167.06,4.3,58.5,245.72,1
26,86.52,171.86,5.4,31.3,406.39,1
24,94.36,133.41,7.31,60.95,333.89,1
34,103.37,141.7,6.98,42.86,364.71,1
23,101.86,168.84,6.04,52.83,358.17,1
16,79.63,117.26,1.23,26.24,225.04,0
24,107.01,161.23,5.77,32.82,382.87,1
44,98.6,145.08,6.2,41.25,314.83,1
10,94.93,138.29,4.97,30.24,357.43,1
2,88.76,157.88,5.17,26.53,311.86,1
37,102.76,139.0,5.34,73.4,402.02,1
27,74.09,133.92,2.92,60.51,233.12,0
25,92.32,132.99,6.62,46.76,361.06,1
15,70.6,120.0,2.47,55.58,282.29,0
38,79.52,113.11,4.29,61.37,272.65,0
16,83.34,145.47,2.54,62.24,293.59,0
29,60.87,135.82,2.05,25.75,278.17,0
9,108.66,136.13,5.97,44.37,332.32,1
37,80.64,137.34,3.58,37.06,241.39,0
15,76.18,145.82,7.06,20.84,368.71,1
44,74.2,121.58,3.52,53.71,204.74,0
40,80.63,131.99,3.74,76.75,258.41,0
28,75.31,144.62,2.01,50.3,244.36,0
16,89.57,126.5,3.15,68.62,253.65,0
44,82.94,111.98,2.2,69.65,267.25,0
43,77.83,130.43,2.31,74.82,234.46,0
40,59.44,118.65,2.09,48.25,306.5,0
45,92.56,155.23,4.43,60.61,399.56,1
50,68.74,120.96,2.94,29.84,227.57,0
46,85.33,155.76,7.25,70.54,361.7,1
21,75.89,124.88,3.37,24.68,236.72,0
22,87.3,140.54,9.64,45.45,401.69,1
17,66.42,132.79,4.6,63.73,278.16,0
1,85.76,123.58,3.9,33.4,156.97,0
38,66.29,136.11,4.77,66.01,266.51,0
50,68.17,101.67,3.1,71.42,210.16,0
11,87.06,112.39,3.86,29.88,119.82,0
24,81.37,109.71,3.57,30.28,235.09,0
15,90.73,116.48,3.64,23.39,244.39,0
26,124.96,122.91,8.02,31.55,283.44,1
26,98.5,143.35,5.34,54.37,361.38,1
29,102.82,133.0,6.39,34.22,281.6,1
41,68.07,109.78,3.21,26.18,309.18,0
20,109.95,168.64,5.63,47.69,269.07,1
2,63.69,85.17,2.64,53.59,250.78,0
6,65.39,79.17,3.23,74.32,273.58,0
40,101.82,148.91,6.54,34.09,327.01,1
22,66.37,103.35,3.94,39.24,255.56,0
45,82.1,108.15,2.9,62.72,238.01,0
36,88.97,142.52,5.39,56.12,358.9,1
17,55.66,131.61,2.56,25.38,180.22,0
41,73.18,145.08,7.1,41.54,316.35,1
4,84.13,103.24,4.69,59.25,303.68,0
45,80.43,147.2,3.2,37.21,273.09,0
22,70.16,132.98,3.65,51.11,244.72,0
32,81.54,152.53,7.86,70.98,324.61,1
1,80.33,112.91,3.65,33.72,298.66,0
21,108.25,162.72,6.57,22.41,381.0,1
29,77.97,117.65,0.36,22.4,202.44,0
21,74.55,137.74,4.38,75.19,226.14,0
30,94.02,148.06,6.76,28.84,386.43,1
14,93.3,126.52,6.4,64.43,332.41,1
21,96.5,169.73,5.9,63.33,259.77,1
6,71.5,116.75,1.43,38.58,249.12,0
7,104.17,143.4,5.38,20.43,393.5,1
31,108.44,138.16,6.03,23.22,313.94,1
39,61.51,113.66,5.08,74.2,238.63,0
33,94.54,139.17,6.52,48.56,316.39,1
41,59.09,123.78,1.03,24.97,221.75,0
39,101.34,110.92,3.7,27.22,277.47,0
14,87.95,147.77,5.07,50.56,380.42,1
4,86.67,123.65,5.19,53.79,233.35,0
13,97.88,126.76,7.41,77.63,331.72,1
28,98.47,147.59,6.0,29.53,267.89,1
6,97.36,124.52,5.1,26.44,366.68,1
14,61.5,124.15,2.38,46.0,248.61,0
31,78.55,122.28,2.96,42.1,329.2,0
43,89.44,171.78,7.4,44.48,239.54,1
18,98.0,158.57,8.25,67.54,293.31,1
46,93.62,122.7,5.33,42.06,202.46,0
40,76.7,135.82,4.41,42.99,240.32,0
31,76.43,114.01,3.34,64.83,281.29,0
50,91.49,157.4,6.22,75.24,336.94,1
13,73.22,128.52,3.4,50.69,234.49,0
3,73.02,115.78,5.52,30.37,255.75,0
28,67.39,122.81,3.72,74.51,283.04,0
35,76.22,137.03,8.15,56.7,339.71,1
32,93.2,126.06,6.51,31.48,284.01,0
4,53.38,119.65,4.27,44.36,294.25,0
13,99.86,153.32,4.78,58.29,365.48,1
33,61.31,94.61,3.47,32.57,325.36,0
25,105.9,130.27,6.2,41.93,245.89,1
8,94.66,135.82,5.69,67.7,341.0,1
15,72.16,119.01,4.52,32.08,218.28,0
25,110.36,147.18,6.24,20.44,346.82,1
35,97.89,109.85,4.68,37.07,318.37,0
42,96.06,125.87,7.11,60.24,362.08,1
7,81.61,146.79,6.63,65.31,300.81,1
26,108.58,117.42,9.55,73.68,254.72,1
5,86.47,87.22,4.78,59.95,254.96,0
22,52.51,115.01,3.03,27.18,167.04,0
24,81.23,132.7,3.35,22.27,269.39,0
21,102.54,139.88,7.45,33.79,370.77,1
19,113.28,134.64,4.26,25.88,358.1,1
25,73.89,135.83,3.46,76.86,257.16,0
5,69.72,103.96,3.78,33.65,222.03,0
19,103.21,141.02,7.21,34.53,260.04,1
33,62.04,137.57,3.53,35.7,255.08,0
6,77.66,96.7,1.45,76.64,219.13,0
20,88.17,126.37,5.71,42.76,246.61,0
49,108.45,155.9,9.77,75.19,292.09,1
23,92.95,162.35,6.26,72.69,405.79,1
41,87.54,148.68,6.42,36.8,341.9,1
39,106.26,170.97,5.85,56.55,343.72,1
2,112.92,139.89,6.34,31.02,320.68,1
15,90.32,178.04,4.18,74.91,361.42,1
16,101.3,164.04,4.38,42.1,363.76,1
47,77.39,101.91,3.79,74.49,288.97,0
40,73.11,113.19,3.97,43.77,229.37,0
18,60.5,121.94,3.77,53.67,268.96,0
18,82.45,112.27,4.32,65.39,378.9,1
37,100.09,139.89,5.47,41.5,314.5,1
44,92.0,138.42,8.1,65.1,317.45,1
